Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin
Ultra Blush,Bite Beauty,Face Mask,Daily,79.54,3.2,8352,150,Dry,Unisex,Stick,Shea Butter,TRUE,France
Ultra Exfoliator,NARS,Serum,Weekly,137.19,2.4,9117,150,Normal,Female,Spray,Shea Butter,TRUE,Italy
Super Setting Spray,Natasha Denona,Cleanser,Daily,125.31,2.9,3128,50,Combination,Female,Stick,Glycerin,TRUE,Italy
Magic Eyeliner,Anastasia Beverly Hills,Primer,Monthly,51.35,3.4,3082,50,Combination,Female,Spray,Salicylic Acid,TRUE,France
Super Mascara,Too Faced,Lipstick,Occasional,100.86,2.3,9389,30,Dry,Male,Jar,Retinol,FALSE,Italy
Magic Mascara,Laura Mercier,CC Cream,Weekly,47.49,1,4016,30,Oily,Unisex,Spray,Hyaluronic Acid,TRUE,Japan
Magic Face Oil,Huda Beauty,Eye Shadow,Daily,126.98,4.7,3175,100,Sensitive,Female,Spray,Vitamin C,TRUE,Japan
Divine Lip Gloss,Fenty Beauty,Primer,Daily,26.7,2.2,1486,250,Oily,Male,Compact,Shea Butter,FALSE,South Korea
Divine Lip Gloss,Natasha Denona,Eyeliner,Occasional,145.59,3.7,2970,150,Combination,Male,Spray,Vitamin C,TRUE,UK
Divine Setting Spray,Pat McGrath Labs,Primer,Daily,135.15,3,4340,100,Combination,Male,Tube,Salicylic Acid,TRUE,UK
Magic Blush,Clinique,Foundation,Daily,105.42,4,3100,200,Oily,Unisex,Compact,Aloe Vera,TRUE,France
Divine Contour,Milk Makeup,Highlighter,Daily,103.7,2.3,7652,150,Oily,Female,Bottle,Hyaluronic Acid,TRUE,France
Divine Exfoliator,Bobby Brown,Setting Spray,Occasional,53.5,4.7,4212,50,Combination,Female,Spray,Hyaluronic Acid,FALSE,USA
Divine Mascara,Huda Beauty,Setting Spray,Daily,94.38,3.2,1526,200,Combination,Male,Stick,Salicylic Acid,FALSE,USA
Divine Exfoliator,Tatcha,Lip Gloss,Weekly,34.59,3.3,3930,150,Sensitive,Male,Jar,Salicylic Acid,TRUE,Germany
Super BB Cream,Tatcha,Lip Gloss,Monthly,52.98,3.4,1335,100,Combination,Unisex,Tube,Vitamin C,FALSE,France
Ultra BB Cream,NARS,Lipstick,Daily,41.3,3.2,8436,200,Dry,Female,Tube,Vitamin C,FALSE,USA
Divine Highlighter,Tatcha,Moisturizer,Daily,27.5,4.7,9472,100,Dry,Unisex,Tube,Salicylic Acid,TRUE,Germany
Ultra Face Oil,Farsali,Serum,Monthly,121.01,2.8,8896,200,Combination,Male,Jar,Salicylic Acid,FALSE,Australia
Divine Concealer,Hourglass,Foundation,Daily,98.17,3.1,3170,200,Normal,Male,Tube,Glycerin,FALSE,Australia
Magic Makeup Remover,Huda Beauty,Primer,Monthly,80.95,3.7,4636,50,Sensitive,Unisex,Compact,Vitamin C,TRUE,UK
Perfect Face Mask,Urban Decay,Lipstick,Daily,34.39,1.4,5121,250,Sensitive,Unisex,Jar,Salicylic Acid,TRUE,Italy
Ultra Face Oil,Too Faced,Concealer,Monthly,51.46,4.6,8539,200,Normal,Unisex,Compact,Retinol,TRUE,Germany
Ultra Setting Spray,Clinique,Mascara,Monthly,41.92,4.8,5591,30,Combination,Male,Jar,Glycerin,FALSE,UK
Ultra Exfoliator,Natasha Denona,Lip Gloss,Monthly,79.91,2.7,9357,150,Oily,Male,Bottle,Salicylic Acid,TRUE,Italy
Divine Lip Liner,Yves Saint Laurent,BB Cream,Monthly,17.94,4,5263,150,Dry,Male,Bottle,Salicylic Acid,FALSE,Italy
Magic Lip Liner,ColourPop,BB Cream,Monthly,28.42,2.4,5267,100,Combination,Male,Jar,Retinol,TRUE,France
Perfect CC Cream,Danessa Myricks,BB Cream,Monthly,108.21,1.8,8537,50,Normal,Male,Spray,Shea Butter,FALSE,Japan
Ultra Lip Gloss,IT Cosmetics,Bronzer,Occasional,15.07,1,5755,250,Oily,Unisex,Jar,Hyaluronic Acid,TRUE,Japan
Divine Moisturizer,Sisley,Lip Liner,Daily,50.43,4.3,6160,200,Oily,Male,Bottle,Glycerin,TRUE,USA
Ultra Powder,Fenty Beauty,Lip Liner,Monthly,143.83,3.9,6403,50,Combination,Female,Jar,Aloe Vera,FALSE,France
Perfect Face Mask,IT Cosmetics,Foundation,Monthly,120.13,3.5,5345,200,Combination,Female,Spray,Vitamin C,TRUE,Australia
Ultra Primer,Anastasia Beverly Hills,Lip Gloss,Monthly,97.23,4.3,9847,50,Normal,Female,Spray,Salicylic Acid,FALSE,Germany
Super Exfoliator,Laura Mercier,Bronzer,Daily,115.08,2.4,5938,150,Normal,Unisex,Stick,Retinol,FALSE,Italy
Super Powder,Kiehls,Mascara,Daily,88.42,2.5,5989,200,Oily,Male,Spray,Retinol,FALSE,Germany
Perfect Makeup Remover,Milk Makeup,Foundation,Daily,109.49,4.4,7655,50,Normal,Female,Bottle,Vitamin C,FALSE,France
Magic Exfoliator,Tarte,Powder,Daily,22.37,1.9,2119,30,Normal,Unisex,Spray,Aloe Vera,FALSE,South Korea
Ultra Face Oil,Urban Decay,Blush,Monthly,83.45,1.2,823,100,Normal,Unisex,Spray,Salicylic Acid,TRUE,USA
Divine Face Oil,Fenty Beauty,Contour,Weekly,103.63,4.2,3063,30,Dry,Unisex,Stick,Glycerin,FALSE,UK
Perfect Primer,Kiehls,Serum,Daily,111.26,4.3,9197,200,Normal,Female,Jar,Glycerin,FALSE,Australia
Divine Setting Spray,IT Cosmetics,CC Cream,Weekly,49.55,3.2,3047,150,Combination,Unisex,Jar,Glycerin,TRUE,Australia
Perfect Lip Liner,Rare Beauty,Eyeliner,Occasional,119,1,4266,250,Dry,Unisex,Stick,Vitamin C,TRUE,Japan
Magic Highlighter,Tatcha,Serum,Occasional,27.01,3,6471,150,Dry,Male,Tube,Shea Butter,TRUE,Australia
Perfect Lipstick,Kiehls,Lip Gloss,Weekly,26.83,1.4,3304,150,Oily,Female,Jar,Retinol,FALSE,France
Perfect Eyeliner,Hourglass,Blush,Weekly,60.82,3,4724,30,Sensitive,Female,Spray,Aloe Vera,FALSE,Japan
Perfect Face Mask,Elf,Contour,Weekly,67.2,4.1,4830,30,Combination,Female,Tube,Salicylic Acid,TRUE,Italy
Perfect Contour,NARS,Contour,Daily,83.68,3.4,9387,50,Oily,Unisex,Tube,Glycerin,TRUE,Germany
Magic Bronzer,Sisley,Foundation,Occasional,99.48,2.6,6996,150,Sensitive,Female,Stick,Glycerin,TRUE,Germany
Super Eyeliner,Fenty Beauty,Setting Spray,Weekly,139.08,4.2,8681,150,Normal,Unisex,Tube,Retinol,TRUE,France
Perfect CC Cream,Fenty Beauty,Highlighter,Monthly,116.64,2.2,2446,150,Dry,Unisex,Spray,Retinol,TRUE,USA
Magic CC Cream,Anastasia Beverly Hills,Lip Gloss,Occasional,102.17,3.5,8136,100,Combination,Male,Bottle,Vitamin C,TRUE,Germany
Perfect BB Cream,Natasha Denona,Exfoliator,Monthly,66.21,5,997,100,Normal,Female,Bottle,Glycerin,FALSE,France
Super Mascara,Rare Beauty,Mascara,Monthly,62.84,4.5,76,50,Oily,Female,Tube,Salicylic Acid,FALSE,USA
Divine Serum,Bobby Brown,Highlighter,Weekly,18.03,3.7,3001,30,Sensitive,Female,Tube,Salicylic Acid,TRUE,Japan
Super Concealer,Too Faced,Cleanser,Occasional,104.37,4.2,2614,150,Dry,Male,Jar,Glycerin,TRUE,Germany
Super Lip Gloss,Bite Beauty,Powder,Monthly,83.2,1.4,3122,30,Combination,Female,Compact,Retinol,TRUE,France
Super Setting Spray,Kiehls,Bronzer,Daily,16.88,2.8,2671,100,Oily,Female,Stick,Aloe Vera,TRUE,USA
Ultra Foundation,IT Cosmetics,Highlighter,Daily,102.92,1.8,8580,50,Combination,Female,Spray,Aloe Vera,TRUE,Germany
Divine Concealer,Tarte,Cleanser,Weekly,97.79,2.1,7941,50,Sensitive,Female,Stick,Vitamin C,TRUE,South Korea
Divine Lip Liner,Natasha Denona,Blush,Monthly,12.39,3.6,5461,200,Normal,Female,Stick,Shea Butter,FALSE,Australia
Divine Powder,Milk Makeup,Highlighter,Occasional,31.46,3.3,6945,250,Dry,Female,Stick,Shea Butter,FALSE,France
Perfect Foundation,Urban Decay,Face Oil,Occasional,100.63,1.1,7631,30,Combination,Male,Stick,Hyaluronic Acid,FALSE,France
Magic Face Mask,Natasha Denona,Makeup Remover,Monthly,45.75,2.9,7746,250,Oily,Female,Jar,Hyaluronic Acid,FALSE,Germany
Magic Lip Gloss,Milk Makeup,Blush,Weekly,38.31,3.4,5492,30,Dry,Female,Compact,Retinol,FALSE,USA
Magic Contour,Milk Makeup,Powder,Occasional,84.69,1.6,1349,250,Combination,Male,Bottle,Shea Butter,FALSE,South Korea
Ultra Face Oil,Kylie Cosmetics,Highlighter,Daily,124.99,2.1,5377,250,Normal,Male,Compact,Salicylic Acid,TRUE,Italy
Magic Face Mask,Ilia Beauty,BB Cream,Monthly,120.05,3.2,1111,100,Oily,Male,Stick,Aloe Vera,FALSE,USA
Magic Lip Gloss,Perricone MD,Blush,Monthly,83.16,2.9,7364,250,Combination,Male,Compact,Glycerin,TRUE,Germany
Super Primer,Becca,Face Mask,Occasional,95.69,1.2,7879,250,Sensitive,Male,Tube,Hyaluronic Acid,TRUE,Australia
Ultra Highlighter,Bobby Brown,Makeup Remover,Monthly,71.84,2.1,6280,30,Dry,Unisex,Compact,Salicylic Acid,FALSE,Germany
Super Bronzer,Tatcha,Moisturizer,Daily,105.96,3.8,6894,30,Oily,Male,Compact,Glycerin,TRUE,France
Magic Blush,Huda Beauty,Primer,Monthly,140.25,2,6936,50,Normal,Female,Spray,Retinol,TRUE,USA
Perfect Lip Liner,Drunk Elephant,Powder,Weekly,87.44,2,444,100,Combination,Unisex,Compact,Vitamin C,TRUE,Germany
Magic Blush,Charlotte Tilbury,Powder,Daily,18.97,4.1,5818,150,Combination,Unisex,Spray,Shea Butter,TRUE,Australia
Super Serum,Juvias Place,Face Oil,Occasional,94.57,3.8,1007,150,Normal,Male,Stick,Hyaluronic Acid,FALSE,UK
Ultra Lip Liner,Hourglass,Eye Shadow,Monthly,48.59,4.1,5022,150,Sensitive,Unisex,Tube,Vitamin C,FALSE,USA
Super Face Mask,Shiseido,Eye Shadow,Occasional,137.7,2.5,6860,30,Dry,Unisex,Bottle,Glycerin,TRUE,South Korea
Magic Highlighter,Kylie Cosmetics,Bronzer,Monthly,54.41,2.1,1777,100,Oily,Male,Spray,Hyaluronic Acid,FALSE,France
Perfect Setting Spray,Too Faced,Highlighter,Occasional,59.79,1.4,1447,100,Normal,Male,Tube,Retinol,TRUE,UK
Divine Foundation,Ilia Beauty,Foundation,Occasional,127.92,3.9,8206,50,Sensitive,Unisex,Bottle,Glycerin,FALSE,USA
Perfect Exfoliator,Sisley,Face Mask,Monthly,45.32,1.1,6970,150,Sensitive,Unisex,Tube,Aloe Vera,FALSE,USA
Perfect Bronzer,Natasha Denona,Cleanser,Weekly,12.53,4.5,7969,200,Dry,Female,Tube,Shea Butter,FALSE,Italy
Divine Lip Liner,Too Faced,Foundation,Daily,15.01,4.3,7312,100,Combination,Male,Stick,Aloe Vera,FALSE,Japan
Perfect Contour,Glossier,Face Oil,Weekly,111.12,2.6,8101,200,Normal,Male,Jar,Aloe Vera,FALSE,France
Magic Exfoliator,Pat McGrath Labs,Foundation,Daily,136.72,1.2,2463,250,Dry,Female,Compact,Aloe Vera,FALSE,UK
Ultra CC Cream,Too Faced,Highlighter,Monthly,92.35,1.3,2761,150,Dry,Female,Bottle,Glycerin,TRUE,Australia
Super Powder,Bourjois,Makeup Remover,Weekly,145.28,2.3,4685,250,Oily,Unisex,Tube,Retinol,FALSE,Germany
Divine Makeup Remover,Hourglass,Moisturizer,Occasional,143.99,1.5,8980,250,Sensitive,Male,Compact,Vitamin C,FALSE,USA
Divine Setting Spray,Bourjois,Highlighter,Daily,145.65,4.1,1067,30,Normal,Unisex,Bottle,Hyaluronic Acid,TRUE,Italy
Ultra Mascara,Pat McGrath Labs,Face Mask,Monthly,42.37,1.2,8287,200,Normal,Male,Tube,Glycerin,TRUE,UK
Ultra Face Mask,Ilia Beauty,Primer,Occasional,96.09,2.9,7204,150,Normal,Unisex,Bottle,Salicylic Acid,TRUE,USA
Ultra Setting Spray,Charlotte Tilbury,Cleanser,Daily,142.59,2.5,1351,30,Oily,Unisex,Bottle,Glycerin,FALSE,France
Divine Exfoliator,Clinique,Mascara,Monthly,134.9,3.5,3518,200,Dry,Female,Spray,Glycerin,TRUE,UK
Divine Face Oil,Juvias Place,Primer,Occasional,70.16,2.7,3459,250,Normal,Female,Spray,Hyaluronic Acid,TRUE,Italy
Magic Serum,Shiseido,Makeup Remover,Monthly,40.17,2.7,869,50,Oily,Unisex,Spray,Vitamin C,TRUE,Italy
Perfect Foundation,Laura Mercier,Primer,Occasional,110.01,2.7,5323,200,Oily,Female,Jar,Aloe Vera,FALSE,Japan
Super Makeup Remover,Bite Beauty,BB Cream,Monthly,112.22,3,8171,200,Normal,Female,Stick,Aloe Vera,TRUE,Italy
Divine Powder,Becca,Face Mask,Weekly,138.48,3,2283,50,Oily,Male,Compact,Glycerin,TRUE,USA
Magic Powder,Huda Beauty,Face Oil,Daily,13.07,2.2,9806,250,Combination,Male,Tube,Retinol,TRUE,Australia
Magic Contour,KVD Beauty,Serum,Weekly,69.13,3.3,8557,30,Sensitive,Female,Tube,Salicylic Acid,FALSE,Germany
Perfect Contour,Hourglass,Highlighter,Occasional,144.61,4,1168,30,Sensitive,Female,Jar,Retinol,TRUE,Japan
Perfect Concealer,Bobby Brown,Serum,Occasional,135.69,2.6,3603,200,Oily,Male,Stick,Glycerin,TRUE,Japan
Divine Face Mask,Perricone MD,Exfoliator,Occasional,77.39,2.6,9184,150,Combination,Unisex,Compact,Vitamin C,TRUE,Japan
Magic Lipstick,Tatcha,CC Cream,Daily,67.89,4.9,9456,100,Combination,Female,Tube,Aloe Vera,TRUE,South Korea
Perfect Mascara,Bobby Brown,Lip Liner,Daily,37.98,2.1,3723,30,Dry,Unisex,Compact,Hyaluronic Acid,FALSE,Italy
Perfect Blush,Clinique,Setting Spray,Monthly,95.43,1.2,5273,250,Sensitive,Unisex,Bottle,Hyaluronic Acid,TRUE,France
Ultra Mascara,Yves Saint Laurent,Blush,Occasional,29.27,3.9,9500,30,Normal,Male,Stick,Vitamin C,FALSE,Germany
Divine Primer,Glossier,CC Cream,Weekly,29.79,4.8,8980,250,Dry,Female,Bottle,Salicylic Acid,FALSE,France
Super Contour,Clinique,Moisturizer,Weekly,148.07,4.6,3289,30,Combination,Female,Compact,Glycerin,FALSE,Italy
Magic Exfoliator,Laura Mercier,Eye Shadow,Occasional,126.65,2.1,6730,150,Sensitive,Female,Stick,Aloe Vera,TRUE,USA
Magic Eyeliner,Morphe,Serum,Occasional,62.27,4.9,7624,250,Combination,Female,Tube,Hyaluronic Acid,FALSE,UK
Super Bronzer,Ilia Beauty,Lip Gloss,Monthly,33.93,1.9,7953,50,Sensitive,Female,Bottle,Shea Butter,TRUE,South Korea
Divine Face Oil,Huda Beauty,BB Cream,Occasional,116.36,3.3,1409,150,Normal,Female,Spray,Vitamin C,TRUE,Germany
Magic Serum,Fenty Beauty,Makeup Remover,Weekly,103.37,1.4,4929,50,Normal,Unisex,Stick,Glycerin,FALSE,South Korea
Magic Highlighter,Perricone MD,Bronzer,Weekly,50,4.6,9346,50,Oily,Female,Stick,Shea Butter,FALSE,Japan
Perfect Lip Gloss,Bite Beauty,Foundation,Daily,23.16,4.4,7335,250,Normal,Female,Jar,Retinol,FALSE,UK
Ultra Lip Liner,Drunk Elephant,Contour,Monthly,27.17,3.9,500,150,Normal,Female,Compact,Aloe Vera,FALSE,South Korea
Super Moisturizer,RMS Beauty,Serum,Monthly,26.17,2.6,85,200,Oily,Male,Jar,Shea Butter,FALSE,France
Perfect CC Cream,Huda Beauty,Face Mask,Occasional,53.1,2.2,6025,30,Normal,Unisex,Bottle,Shea Butter,TRUE,South Korea
Ultra Face Mask,Rare Beauty,Serum,Occasional,42.44,3.1,3898,30,Combination,Female,Bottle,Vitamin C,FALSE,Germany
Magic Eyeliner,Anastasia Beverly Hills,Exfoliator,Daily,42.84,4.1,7529,100,Oily,Female,Compact,Aloe Vera,TRUE,UK
Magic Blush,Bobby Brown,Primer,Occasional,66.51,1.5,6537,150,Oily,Male,Bottle,Glycerin,FALSE,UK
Perfect CC Cream,Bobby Brown,Concealer,Daily,50.16,3.8,7456,30,Sensitive,Male,Stick,Shea Butter,FALSE,Australia
Perfect Powder,KVD Beauty,Lip Gloss,Occasional,42.48,4.7,8409,100,Oily,Male,Stick,Aloe Vera,TRUE,Italy
Divine Primer,Farsali,CC Cream,Occasional,71.95,4.1,7637,150,Normal,Female,Bottle,Hyaluronic Acid,FALSE,Italy
Super Exfoliator,Becca,Blush,Occasional,64.3,1.7,3127,30,Combination,Female,Jar,Aloe Vera,FALSE,South Korea
Magic Cleanser,NARS,Concealer,Monthly,98.24,4,3369,200,Sensitive,Male,Stick,Retinol,TRUE,France
Super Lip Liner,ColourPop,Mascara,Daily,113.78,4.8,305,100,Normal,Male,Compact,Hyaluronic Acid,TRUE,Australia
Super Mascara,Kiehls,Lip Liner,Weekly,103.25,3.8,7683,30,Normal,Unisex,Tube,Salicylic Acid,FALSE,USA
Magic Face Mask,NARS,Bronzer,Daily,111.84,3.5,2827,250,Normal,Female,Jar,Aloe Vera,FALSE,Japan
Divine Face Oil,ColourPop,Powder,Daily,72.7,1.5,4869,50,Sensitive,Female,Spray,Glycerin,FALSE,South Korea
Divine Serum,Kylie Cosmetics,Blush,Occasional,63.14,4.2,1499,100,Oily,Unisex,Jar,Vitamin C,FALSE,Italy
Perfect Powder,Farsali,Makeup Remover,Daily,120.51,3.6,9015,100,Oily,Female,Spray,Vitamin C,TRUE,Australia
Divine Exfoliator,Kylie Cosmetics,Cleanser,Occasional,29.6,1.8,9535,100,Dry,Male,Bottle,Aloe Vera,TRUE,Italy
Divine Exfoliator,Perricone MD,Face Oil,Daily,140.3,3.1,3533,150,Dry,Male,Compact,Glycerin,FALSE,Italy
Perfect Contour,Urban Decay,BB Cream,Occasional,79.49,1.7,1249,50,Combination,Male,Tube,Hyaluronic Acid,TRUE,Australia
Ultra Bronzer,NARS,BB Cream,Monthly,83.75,4,981,250,Dry,Male,Bottle,Vitamin C,TRUE,France
Ultra Bronzer,Farsali,Serum,Daily,34.03,3.8,1692,250,Sensitive,Female,Spray,Glycerin,TRUE,UK
Perfect Concealer,Perricone MD,Serum,Monthly,18.53,2.5,5340,30,Normal,Female,Tube,Shea Butter,FALSE,France
Perfect Highlighter,Shiseido,Lipstick,Occasional,144.37,3.4,439,250,Dry,Male,Compact,Shea Butter,FALSE,Japan
Super Highlighter,NARS,Cleanser,Weekly,136.31,1.1,4012,250,Sensitive,Male,Spray,Vitamin C,FALSE,South Korea
Perfect Exfoliator,RMS Beauty,Face Oil,Occasional,49.43,4.9,8612,200,Oily,Male,Stick,Vitamin C,FALSE,Australia
Divine Blush,Kiehls,Eye Shadow,Daily,57.24,3.2,8084,50,Dry,Unisex,Stick,Glycerin,FALSE,Italy
Magic Serum,Huda Beauty,Face Oil,Daily,101.7,2,2497,150,Normal,Female,Stick,Hyaluronic Acid,TRUE,USA
Super CC Cream,Shiseido,Blush,Occasional,14,2.2,2492,30,Dry,Unisex,Jar,Hyaluronic Acid,TRUE,France
Ultra Blush,Shiseido,Powder,Weekly,135.79,3.9,3515,30,Combination,Male,Bottle,Hyaluronic Acid,FALSE,USA
Ultra Highlighter,IT Cosmetics,Concealer,Monthly,43.22,2.6,1805,200,Combination,Unisex,Stick,Vitamin C,FALSE,Germany
Ultra Eye Shadow,NARS,Serum,Weekly,55.45,3.3,5097,250,Sensitive,Male,Bottle,Shea Butter,FALSE,Italy
Divine Eyeliner,Drunk Elephant,Lip Liner,Weekly,47.95,2.9,8594,250,Oily,Unisex,Spray,Aloe Vera,FALSE,South Korea
Super Concealer,KVD Beauty,BB Cream,Weekly,48.09,1.2,5138,150,Oily,Female,Bottle,Aloe Vera,FALSE,Germany
Perfect Lip Gloss,ColourPop,CC Cream,Weekly,62.78,2.8,7164,100,Sensitive,Female,Compact,Shea Butter,FALSE,France
Perfect Setting Spray,Bite Beauty,Mascara,Weekly,144.95,3.9,5975,50,Sensitive,Female,Tube,Glycerin,FALSE,Australia
Ultra Lip Gloss,Farsali,Lip Gloss,Occasional,124.07,4.1,286,250,Combination,Male,Compact,Glycerin,FALSE,Germany
Perfect Eyeliner,KVD Beauty,Serum,Weekly,103.07,3.6,3073,250,Dry,Male,Spray,Salicylic Acid,TRUE,Italy
Magic Primer,Tarte,Cleanser,Monthly,111.45,3.1,4275,250,Sensitive,Female,Stick,Shea Butter,TRUE,Australia
Ultra Eye Shadow,RMS Beauty,Face Mask,Occasional,11.55,3.3,8578,150,Dry,Male,Bottle,Retinol,TRUE,UK
Magic Foundation,Ilia Beauty,Serum,Monthly,21.04,1.4,983,100,Normal,Unisex,Stick,Retinol,FALSE,France
Divine Lip Gloss,Elf,CC Cream,Monthly,92.01,4.3,1671,250,Dry,Male,Spray,Shea Butter,FALSE,USA
Perfect Bronzer,Anastasia Beverly Hills,Lip Gloss,Occasional,78.58,3.3,4725,200,Normal,Unisex,Stick,Glycerin,TRUE,Australia
Magic Setting Spray,Elf,Makeup Remover,Weekly,81.27,3.7,3509,200,Dry,Unisex,Tube,Salicylic Acid,FALSE,France
Super CC Cream,Natasha Denona,Eye Shadow,Occasional,33.53,4.9,1657,250,Oily,Unisex,Tube,Hyaluronic Acid,FALSE,Japan
Super Face Oil,Danessa Myricks,Highlighter,Occasional,62.87,2,4665,150,Sensitive,Unisex,Tube,Vitamin C,FALSE,Australia
Perfect Setting Spray,Make Up For Ever,Lip Liner,Occasional,147.92,4.1,2617,200,Oily,Male,Stick,Hyaluronic Acid,FALSE,UK
Magic Lip Gloss,Tatcha,Face Mask,Weekly,11.73,1.4,5454,30,Normal,Male,Spray,Shea Butter,FALSE,UK
Magic Contour,Becca,Serum,Monthly,103.72,1.1,8231,30,Sensitive,Female,Tube,Glycerin,FALSE,UK
Divine Powder,Bite Beauty,Lip Gloss,Occasional,139.09,2.7,9891,30,Dry,Male,Spray,Vitamin C,FALSE,Germany
Magic Powder,Bobby Brown,Highlighter,Monthly,121.11,3,5563,50,Combination,Female,Compact,Shea Butter,TRUE,USA
Ultra CC Cream,IT Cosmetics,Makeup Remover,Daily,77.43,1.9,8563,250,Normal,Female,Compact,Vitamin C,FALSE,Germany
Super Lip Gloss,Pat McGrath Labs,Blush,Weekly,22.88,2.6,1224,150,Normal,Unisex,Jar,Hyaluronic Acid,TRUE,USA
Perfect Lip Gloss,Shiseido,CC Cream,Occasional,49.21,4.8,3542,250,Normal,Female,Compact,Vitamin C,FALSE,Australia
Super Moisturizer,Yves Saint Laurent,Lipstick,Daily,112.2,2.1,8089,50,Sensitive,Female,Bottle,Salicylic Acid,TRUE,France
Perfect Foundation,Clinique,Setting Spray,Occasional,56.04,1.8,696,200,Sensitive,Male,Compact,Aloe Vera,FALSE,Australia
Divine Powder,Yves Saint Laurent,Eyeliner,Occasional,24.25,3.6,8283,150,Normal,Male,Spray,Retinol,FALSE,Germany
Ultra BB Cream,Danessa Myricks,Serum,Occasional,50.12,1.8,726,30,Dry,Unisex,Bottle,Salicylic Acid,FALSE,USA
Divine BB Cream,Charlotte Tilbury,Highlighter,Occasional,147.67,1.7,624,250,Normal,Male,Jar,Aloe Vera,TRUE,Italy
Super Lip Liner,IT Cosmetics,Exfoliator,Occasional,61.79,4.3,1420,100,Oily,Male,Stick,Salicylic Acid,FALSE,Italy
Super Lip Liner,Kiehls,Eyeliner,Monthly,148.28,1.7,7838,200,Oily,Male,Compact,Salicylic Acid,TRUE,USA
Super Exfoliator,Kiehls,Highlighter,Monthly,64.33,4.7,9853,50,Normal,Male,Tube,Shea Butter,TRUE,Germany
Divine Face Mask,Huda Beauty,Cleanser,Occasional,130.64,3.4,700,50,Dry,Female,Spray,Aloe Vera,TRUE,Italy
Ultra Blush,Milk Makeup,Setting Spray,Weekly,96.89,2.3,8435,200,Normal,Female,Stick,Salicylic Acid,FALSE,Australia
Perfect Exfoliator,RMS Beauty,Face Oil,Monthly,89.25,1.8,4237,30,Oily,Male,Jar,Shea Butter,FALSE,South Korea
Ultra BB Cream,Elf,Contour,Weekly,149.27,3.5,8117,250,Combination,Male,Spray,Aloe Vera,FALSE,Australia
Super Highlighter,IT Cosmetics,Lip Gloss,Occasional,65.63,1.7,68,50,Combination,Female,Spray,Hyaluronic Acid,FALSE,USA
Magic Contour,Perricone MD,Eye Shadow,Occasional,40.39,3.8,652,50,Combination,Male,Stick,Aloe Vera,TRUE,Australia
Perfect Eye Shadow,Patrick Ta,Eye Shadow,Occasional,15.93,4.5,1746,30,Dry,Unisex,Jar,Aloe Vera,TRUE,USA
Ultra Mascara,Pat McGrath Labs,CC Cream,Occasional,46.1,2.5,8013,250,Sensitive,Male,Stick,Hyaluronic Acid,TRUE,Australia
Perfect Eye Shadow,Tarte,Serum,Weekly,143.32,3.8,3163,200,Combination,Female,Bottle,Retinol,TRUE,Germany
Super Makeup Remover,Make Up For Ever,Mascara,Monthly,29.73,3.3,2524,250,Normal,Male,Compact,Aloe Vera,FALSE,UK
Magic Exfoliator,RMS Beauty,Exfoliator,Weekly,38.31,4.2,579,250,Normal,Female,Spray,Glycerin,FALSE,Germany
Magic Lip Liner,NARS,Serum,Weekly,60.84,3,7154,250,Dry,Female,Stick,Hyaluronic Acid,TRUE,South Korea
Divine Lip Liner,Anastasia Beverly Hills,Face Mask,Daily,74.77,3.1,5732,100,Dry,Female,Jar,Aloe Vera,FALSE,Germany
Perfect Face Oil,Bobby Brown,Moisturizer,Occasional,135.99,4.7,268,200,Combination,Female,Compact,Shea Butter,TRUE,Italy
Ultra Makeup Remover,Becca,Face Mask,Daily,54.6,3,4190,200,Oily,Female,Jar,Salicylic Acid,FALSE,Japan
Super Lipstick,Morphe,Exfoliator,Monthly,24.23,2.8,9171,100,Dry,Unisex,Spray,Glycerin,TRUE,South Korea
Magic Lip Gloss,Becca,Serum,Weekly,78.25,1.8,7774,250,Combination,Male,Compact,Hyaluronic Acid,TRUE,France
Ultra Mascara,Ilia Beauty,Lip Gloss,Occasional,106.16,4.9,7349,150,Oily,Male,Tube,Aloe Vera,TRUE,Australia
Ultra CC Cream,Tatcha,Makeup Remover,Occasional,42.81,2.7,8928,50,Sensitive,Unisex,Compact,Glycerin,TRUE,Germany
Divine Setting Spray,Tatcha,Cleanser,Weekly,82,3.4,9442,200,Dry,Unisex,Bottle,Vitamin C,FALSE,Japan
Super Powder,Elf,Lip Liner,Daily,136.13,2.4,3968,100,Sensitive,Male,Stick,Glycerin,FALSE,South Korea
Perfect Eyeliner,KVD Beauty,Eyeliner,Daily,109.74,4.5,4290,30,Oily,Male,Compact,Vitamin C,FALSE,Germany
Super Blush,Elf,Face Mask,Monthly,12.49,2.5,9570,150,Combination,Male,Jar,Aloe Vera,TRUE,UK
Magic Blush,Rare Beauty,Cleanser,Daily,31.38,4.3,4082,250,Normal,Male,Jar,Glycerin,TRUE,France
Magic Blush,Elf,Lip Liner,Monthly,92.44,3.3,9838,100,Sensitive,Unisex,Bottle,Glycerin,TRUE,UK
Perfect Lip Gloss,Hourglass,Highlighter,Occasional,56.54,4.6,8489,250,Combination,Female,Bottle,Hyaluronic Acid,FALSE,UK
